SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-29-2025,Single Family Residential,70 Loring Ave,Boxborough,MA,01719,810000,3,2.5,Boxborough Meadow,2745,6752,2002,,295,349,Sold,,,https://www.redfin.com/MA/Boxborough/70-Loring-Ave-01719/home/8441605,MLS PIN,73428583,N,Y,42.4801668,-71.5099254
PAST SALE,January-5-2026,Single Family Residential,62 Waite Rd,Boxborough,MA,01719,1121250,4,2.5,Boxborough,3058,48352,1975,,367,,Sold,,,https://www.redfin.com/MA/Boxborough/62-Waite-Rd-01719/home/8436874,MLS PIN,73463908,N,Y,42.5042623,-71.5043496
PAST SALE,August-13-2025,Condo/Co-op,23 Spencer Rd Unit 20F,Boxborough,MA,01719,184000,1,1,Boxborough,760,,1973,,242,400,Sold,,,https://www.redfin.com/MA/Boxborough/23-Spencer-Rd-01719/unit-20F/home/8440697,MLS PIN,73412980,N,Y,42.49483,-71.542215
PAST SALE,November-21-2025,Single Family Residential,628 Stow Rd,Boxborough,MA,01719,680000,3,1.5,Boxborough,2495,40075,1968,,273,,Sold,,,https://www.redfin.com/MA/Boxborough/628-Stow-Rd-01719/home/8437267,MLS PIN,73452466,N,Y,42.4670301,-71.5116293
PAST SALE,April-18-2025,Single Family Residential,71 Fifers Ln,Boxborough,MA,01719,1435000,4,3.5,Boxborough,4376,40075,1994,,328,,Sold,,,https://www.redfin.com/MA/Boxborough/71-Fifers-Ln-01719/home/8437157,MLS PIN,73353088,N,Y,42.4661639,-71.5136755
PAST SALE,,Condo/Co-op,53 Swanson Ct Unit 12C,Boxborough,MA,01719,220000,2,1,,830,,1973,,265,,,,,https://www.redfin.com/MA/Boxborough/53-Swanson-Ct-01719/unit-12C/home/8441256,,,N,Y,42.4930649,-71.5427706
PAST SALE,May-19-2025,Townhouse,1148 Hill Rd #1148,Boxborough,MA,01719,850000,2,2.5,Boxborough,2794,,2014,,304,556,Sold,,,https://www.redfin.com/MA/Boxborough/1148-Hill-Rd-01719/home/76490307,MLS PIN,73367667,N,Y,42.5071479,-71.5147011
PAST SALE,May-7-2025,Single Family Residential,115 Prospect St,Acton,MA,01720,640000,3,1,Acton,1220,19834,1955,,525,,Sold,,,https://www.redfin.com/MA/Acton/115-Prospect-St-01720/home/11368228,MLS PIN,73353663,N,Y,42.471571,-71.4584374
PAST SALE,September-2-2025,Single Family Residential,202 Newtown Rd,Acton,MA,01720,1100000,4,2.5,Acton,4533,80000,1986,,243,,Sold,,,https://www.redfin.com/MA/Acton/202-Newtown-Rd-01720/home/11355408,MLS PIN,73367757,N,Y,42.5005096,-71.4606651
PAST SALE,,Condo/Co-op,19 Railroad St Unit E1,Acton,MA,01720,400000,2,1.5,,952,,2006,,420,,,,,https://www.redfin.com/MA/Acton/19-Railroad-St-01720/unit-E1/home/12403486,,,N,Y,42.46082,-71.456638
PAST SALE,,Condo/Co-op,187 Great Rd Unit B2,Acton,MA,01720,270000,2,1.5,,785,,1971,,344,,,,,https://www.redfin.com/MA/Acton/187-Great-Rd-01720/unit-B2/home/11365518,,,N,Y,42.487651,-71.415974
PAST SALE,May-7-2025,Single Family Residential,115 Prospect St,Acton,MA,01720,640000,3,1,Acton,1220,19834,1955,,525,,Sold,,,https://www.redfin.com/MA/Acton/115-Prospect-St-01720/home/11368228,MLS PIN,73353663,N,Y,42.471571,-71.4584374
PAST SALE,September-2-2025,Single Family Residential,202 Newtown Rd,Acton,MA,01720,1100000,4,2.5,Acton,4533,80000,1986,,243,,Sold,,,https://www.redfin.com/MA/Acton/202-Newtown-Rd-01720/home/11355408,MLS PIN,73367757,N,Y,42.5005096,-71.4606651
PAST SALE,,Condo/Co-op,37 Hartland Way #75,Acton,MA,01720,630000,3,2.5,,2343,,2006,,269,,,,,https://www.redfin.com/MA/Acton/37-Hartland-Way-01720/unit-75/home/11379190,,,N,Y,42.5185804,-71.4076644
PAST SALE,,Condo/Co-op,187 Great Rd Unit B2,Acton,MA,01720,270000,2,1.5,,785,,1971,,344,,,,,https://www.redfin.com/MA/Acton/187-Great-Rd-01720/unit-B2/home/11365518,,,N,Y,42.487651,-71.415974
PAST SALE,,Condo/Co-op,19 Railroad St Unit E1,Acton,MA,01720,400000,2,1.5,,952,,2006,,420,,,,,https://www.redfin.com/MA/Acton/19-Railroad-St-01720/unit-E1/home/12403486,,,N,Y,42.46082,-71.456638
PAST SALE,,Condo/Co-op,20 Mirasol Cir #20,Acton,MA,01720,1115000,3,2.5,,1904,,2022,,586,,,,,https://www.redfin.com/MA/Acton/20-Mirasol-Cir-01720/unit-20/home/184155416,,,N,Y,42.5131862,-71.4137716
PAST SALE,December-8-2025,Condo/Co-op,428 Great Rd #10,Acton,MA,01720,165000,1,1,North Acton,530,,1968,,311,340,Sold,,,https://www.redfin.com/MA/Acton/428-Great-Rd-01720/unit-10/home/11353710,MLS PIN,73448399,N,Y,42.5109018,-71.4225305
PAST SALE,June-23-2025,Townhouse,296 Central St #296,Acton,MA,01720,887000,3,2.5,West Acton,2300,5445,2017,,386,125,Sold,,,https://www.redfin.com/MA/Acton/296-Central-St-01720/unit-296/home/11363415,MLS PIN,73391817,N,Y,42.4772344,-71.4751137
PAST SALE,,Condo/Co-op,71 School St #71,Acton,MA,01720,500000,2,2.5,,1221,,1870,,410,,,,,https://www.redfin.com/MA/Acton/71-School-St-01720/unit-71/home/11373300,,,N,Y,42.4608996,-71.4488256
PAST SALE,July-30-2025,Single Family Residential,8 Piper Rd,Acton,MA,01720,950000,3,2,Acton,2013,21780,1862,,472,,Sold,,,https://www.redfin.com/MA/Acton/8-Piper-Rd-01720/home/11373211,MLS PIN,73391366,N,Y,42.4621326,-71.4462307
PAST SALE,September-9-2025,Single Family Residential,18 Oakwood Rd,Acton,MA,01720,665500,3,1.5,Acton,1832,22638,1950,,363,,Sold,,,https://www.redfin.com/MA/Acton/18-Oakwood-Rd-01720/home/11369859,MLS PIN,73413446,N,Y,42.4675527,-71.4381692
PAST SALE,September-5-2025,Townhouse,263 America Blvd #263,Ashland,MA,01721,645000,2,2.5,Ashland,2142,,2011,,301,367,Sold,,,https://www.redfin.com/MA/Ashland/263-America-Blvd-01721/unit-263/home/77522323,MLS PIN,73397337,N,Y,42.256263,-71.447646
PAST SALE,November-19-2025,Single Family Residential,8 Cedar St,Ashland,MA,01721,661000,3,1,Ashland,1980,16553,1955,,334,,Sold,,,https://www.redfin.com/MA/Ashland/8-Cedar-St-01721/home/12456015,MLS PIN,73441802,N,Y,42.260306,-71.4372701
PAST SALE,February-9-2026,Single Family Residential,60 Frankland Rd,Ashland,MA,01721,495000,3,1.5,Ashland,1600,30492,1981,,309,,Sold,,,https://www.redfin.com/MA/Ashland/60-Frankland-Rd-01721/home/11360901,MLS PIN,73452308,N,Y,42.2459746,-71.4821239
PAST SALE,February-27-2025,Townhouse,429 Captain Eames Cir #429,Ashland,MA,01721,700000,2,2.5,Ashland,2209,,1999,,317,416,Sold,,,https://www.redfin.com/MA/Ashland/429-Captain-Eames-Cir-01721/unit-429/home/137806000,MLS PIN,73331893,N,Y,42.2518964,-71.4388687
PAST SALE,September-29-2025,Single Family Residential,12 Windsor Dr,Ashland,MA,01721,810000,3,3,Ashland,2128,14810,2009,,381,,Sold,,,https://www.redfin.com/MA/Ashland/12-Windsor-Dr-01721/home/21509332,MLS PIN,73403859,N,Y,42.2429187,-71.420786
PAST SALE,June-12-2025,Single Family Residential,28 Holly Ln,Ashland,MA,01721,824145,3,2,Ashland,2106,38333,2004,,391,,Sold,,,https://www.redfin.com/MA/Ashland/28-Holly-Ln-01721/home/11355950,MLS PIN,73367629,N,Y,42.2618075,-71.5046742
PAST SALE,June-4-2025,Single Family Residential,171 Cherry St,Ashland,MA,01721,600000,4,1.5,Ashland,1384,29621,1920,,434,,Sold,,,https://www.redfin.com/MA/Ashland/171-Cherry-St-01721/home/12456416,MLS PIN,73363777,N,Y,42.2563042,-71.4678345
PAST SALE,February-25-2025,Townhouse,221 Leland Farm Rd #221,Ashland,MA,01721,450000,2,1.5,Ashland,1516,,1981,,297,301,Sold,,,https://www.redfin.com/MA/Ashland/221-Leland-Farm-Rd-01721/unit-221/home/77500940,MLS PIN,73326851,N,Y,42.2375029,-71.4340052
PAST SALE,September-5-2025,Townhouse,263 America Blvd #263,Ashland,MA,01721,645000,2,2.5,Ashland,2142,,2011,,301,367,Sold,,,https://www.redfin.com/MA/Ashland/263-America-Blvd-01721/unit-263/home/77522323,MLS PIN,73397337,N,Y,42.256263,-71.447646
PAST SALE,November-19-2025,Single Family Residential,8 Cedar St,Ashland,MA,01721,661000,3,1,Ashland,1980,16553,1955,,334,,Sold,,,https://www.redfin.com/MA/Ashland/8-Cedar-St-01721/home/12456015,MLS PIN,73441802,N,Y,42.260306,-71.4372701
PAST SALE,May-22-2025,Single Family Residential,24 Woodridge Ln,Ashland,MA,01721,940000,4,3,Ashland,2520,33977,1985,,373,,Sold,,,https://www.redfin.com/MA/Ashland/24-Woodridge-Ln-01721/home/11353839,MLS PIN,73354434,N,Y,42.2748616,-71.4692584
PAST SALE,February-9-2026,Single Family Residential,60 Frankland Rd,Ashland,MA,01721,495000,3,1.5,Ashland,1600,30492,1981,,309,,Sold,,,https://www.redfin.com/MA/Ashland/60-Frankland-Rd-01721/home/11360901,MLS PIN,73452308,N,Y,42.2459746,-71.4821239
PAST SALE,February-19-2026,Multi-Family (2-4 Unit),50-52 Summer,Bedford,MA,01730,2200000,10,9,Bedford,7904,12197,2025,,278,,Sold,,,https://www.redfin.com/MA/Bedford/50-52-Summer-St-01730/home/196604603,MLS PIN,73475966,N,Y,42.4741684,-71.2654087
PAST SALE,February-19-2026,Multi-Family (2-4 Unit),50-52 Summer,Bedford,MA,01730,2200000,10,9,Bedford,7904,12197,2025,,278,,Sold,,,https://www.redfin.com/MA/Bedford/50-52-Summer-St-01730/home/196604603,MLS PIN,73475966,N,Y,42.4741684,-71.2654087
PAST SALE,,Condo/Co-op,15 Mickelson Ln #14,Bedford,MA,01730,789000,3,2,,1357,,2019,,581,,,,,https://www.redfin.com/MA/Bedford/15-Mickelson-Ln-01730/unit-14/home/168968171,,,N,Y,42.5006232,-71.2766417
PAST SALE,June-16-2025,Single Family Residential,118 Vaughn Hill Rd,Bolton,MA,01740,630000,3,2,Bolton,1828,44867,1972,,345,,Sold,,,https://www.redfin.com/MA/Bolton/118-Vaughn-Hill-Rd-01740/home/16476075,MLS PIN,73368697,N,Y,42.458584,-71.624088
PAST SALE,October-2-2025,Single Family Residential,2 Wheeler Rd,Bolton,MA,01740,715000,3,2.5,Bolton,2100,65340,1941,,340,,Sold,,,https://www.redfin.com/MA/Bolton/2-Wheeler-Rd-01740/home/16477165,MLS PIN,73406308,N,Y,42.4058847,-71.6037822
PAST SALE,October-3-2025,Single Family Residential,15 Woodside Dr,Bolton,MA,01740,790000,4,2.5,Bolton,2828,93523,1983,,279,,Sold,,,https://www.redfin.com/MA/Bolton/15-Woodside-Dr-01740/home/16476082,MLS PIN,73411721,N,Y,42.4621384,-71.6237858
PAST SALE,August-28-2025,Single Family Residential,429 School St,Carlisle,MA,01741,1660000,4,3.5,Carlisle,4754,328443,1984,,349,,Sold,,,https://www.redfin.com/MA/Carlisle/429-School-St-01741/home/8461958,MLS PIN,73412491,N,Y,42.5172249,-71.3512755
PAST SALE,,Condo/Co-op,319 Stearns St #53,Carlisle,MA,01741,800000,2,2.5,,1424,,1997,,562,,,,,https://www.redfin.com/MA/Carlisle/319-Stearns-St-01741/unit-53/home/8460054,,,N,Y,42.5156078,-71.341425
PAST SALE,July-15-2025,Single Family Residential,148 Rutland St,Carlisle,MA,01741,1100000,4,2.5,Carlisle,2606,87729,1956,,422,,Sold,,,https://www.redfin.com/MA/Carlisle/148-Rutland-St-01741/home/8467665,MLS PIN,73386569,N,Y,42.5439841,-71.3335252
PAST SALE,June-24-2025,Single Family Residential,709 Monument St,Concord,MA,01742,7900000,7,8.5,Concord,9443,228690,1903,,837,,Sold,,,https://www.redfin.com/MA/Concord/709-Monument-St-01742/home/40352770,MLS PIN,73390671,N,Y,42.4789728,-71.3459508
PAST SALE,February-13-2026,Townhouse,394 Plainfield Rd #394,Concord,MA,01742,935000,2,2,Concord,2200,23958,1816,,425,622,Sold,,,https://www.redfin.com/MA/Concord/394-Plainfield-Rd-01742/unit-394/home/77466569,MLS PIN,73476290,N,Y,42.4225283,-71.3797369
PAST SALE,June-24-2025,Single Family Residential,709 Monument St,Concord,MA,01742,7900000,7,8.5,Concord,9443,228690,1903,,837,,Sold,,,https://www.redfin.com/MA/Concord/709-Monument-St-01742/home/40352770,MLS PIN,73390671,N,Y,42.4789728,-71.3459508
PAST SALE,February-13-2026,Townhouse,394 Plainfield Rd #394,Concord,MA,01742,935000,2,2,Concord,2200,23958,1816,,425,622,Sold,,,https://www.redfin.com/MA/Concord/394-Plainfield-Rd-01742/unit-394/home/77466569,MLS PIN,73476290,N,Y,42.4225283,-71.3797369
PAST SALE,June-7-2025,Townhouse,5 Thornton Ln #5,Concord,MA,01742,1195000,3,3.5,Concord,2902,45738,1985,,412,1005,Sold,,,https://www.redfin.com/MA/Concord/5-Thornton-Ln-01742/unit-5/home/77474255,MLS PIN,73384277,N,Y,42.442379,-71.378956
PAST SALE,June-5-2025,Condo/Co-op,21-1 Concord Greene #1,Concord,MA,01742,725000,2,2,West Concord,1106,1107295,1977,,656,803,Sold,,,https://www.redfin.com/MA/Concord/21-Concord-Greene-01742/unit-1/home/11592453,MLS PIN,73361982,N,Y,42.457241,-71.384479
PAST SALE,February-13-2026,Single Family Residential,73 Ridge Rd,Concord,MA,01742,1985000,4,2.5,The Ridge,3197,21742,1968,,621,,Sold,,,https://www.redfin.com/MA/Concord/73-Ridge-Rd-01742/home/11594483,MLS PIN,73463808,N,Y,42.4600993,-71.3394132
PAST SALE,September-4-2025,Single Family Residential,535 Prentice St,Holliston,MA,01746,940000,3,2,Holliston,2124,652529,1978,,443,,Sold,,,https://www.redfin.com/MA/Holliston/535-Prentice-St-01746/home/11605511,MLS PIN,73406242,N,Y,42.2057302,-71.4694325
PAST SALE,October-30-2025,Single Family Residential,199 Mohawk Path,Holliston,MA,01746,1375000,4,2.5,Highlands at Holliston,4700,47045,2014,,293,,Sold,,,https://www.redfin.com/MA/Holliston/199-Mohawk-Path-01746/home/50266361,MLS PIN,73425806,N,Y,42.2342864,-71.4157146
PAST SALE,June-30-2025,Condo/Co-op,49 Windsor Dr #105,Holliston,MA,01746,293000,2,1,Holliston,851,,1970,,344,295,Sold,,,https://www.redfin.com/MA/Holliston/49-Windsor-Dr-01746/unit-105/home/11611986,MLS PIN,73360927,N,Y,42.2248708,-71.4260285
PAST SALE,May-28-2025,Single Family Residential,365 Highland St,Holliston,MA,01746,835000,4,2.5,Holliston,2617,40511,1999,,319,,Sold,,,https://www.redfin.com/MA/Holliston/365-Highland-St-01746/home/11611275,MLS PIN,73363157,N,Y,42.2206779,-71.453025
PAST SALE,January-9-2026,Single Family Residential,59 Turner Rd,Holliston,MA,01746,743800,3,2,Holliston,1960,22216,1956,,379,,Sold,,,https://www.redfin.com/MA/Holliston/59-Turner-Rd-01746/home/11614636,MLS PIN,73456212,N,Y,42.2296882,-71.4328883
PAST SALE,March-28-2025,Single Family Residential,192 Adams St,Holliston,MA,01746,855000,4,2,Holliston,2669,105851,1760,,320,,Sold,,,https://www.redfin.com/MA/Holliston/192-Adams-St-01746/home/11602943,MLS PIN,73328852,N,Y,42.1722492,-71.4826
PAST SALE,,Single Family Residential,301 Willowgate Rise,Holliston,MA,01746,1080000,4,2.5,,2572,192971,1986,,420,,,,,https://www.redfin.com/MA/Holliston/301-Willowgate-Rise-01746/home/11604901,,,N,Y,42.1872549,-71.4059293
PAST SALE,November-25-2025,Single Family Residential,148 Union St,Holliston,MA,01746,1150000,3,2.5,Holliston,2700,12347,2025,,426,,Sold,,,https://www.redfin.com/MA/Holliston/148-Union-St-01746/home/193946917,MLS PIN,73359053,N,Y,42.1955404,-71.4292494
PAST SALE,April-28-2025,Townhouse,14 Sawyer Cir #14,Holliston,MA,01746,732000,32,2.5,Holliston,1700,,2024,,431,190,Sold,,,https://www.redfin.com/MA/Holliston/14-Sawyer-Cir-01746/unit-14/home/195538004,MLS PIN,73365182,N,Y,42.2156486,-71.4205207
PAST SALE,April-23-2025,Single Family Residential,78 Chamberlain St,Holliston,MA,01746,1599900,4,4.5,Holliston,3841,50896,2024,,417,,Sold,,,https://www.redfin.com/MA/Holliston/78-Chamberlain-St-01746/home/185283110,MLS PIN,73356883,N,Y,42.1991668,-71.460558
PAST SALE,June-30-2025,Single Family Residential,1 Norfolk Ln,Holliston,MA,01746,1700000,4,3.5,"End of Norfolk Lane, last house on left",3346,108825,2004,,508,,Sold,,,https://www.redfin.com/MA/Holliston/1-Norfolk-Ln-01746/home/11604345,MLS PIN,73351271,N,Y,42.1841091,-71.4218215
PAST SALE,August-8-2025,Single Family Residential,2 Rich Rd,Holliston,MA,01746,692434,3,1.5,Holliston,1278,21780,1952,,542,,Sold,,,https://www.redfin.com/MA/Holliston/2-Rich-Rd-01746/home/11610214,MLS PIN,73396587,N,Y,42.1966393,-71.4117639
PAST SALE,July-30-2025,Single Family Residential,4 Roberta Cir,Holliston,MA,01746,625000,3,1.5,Holliston,1340,23522,1964,,466,,Sold,,,https://www.redfin.com/MA/Holliston/4-Roberta-Cir-01746/home/11610491,MLS PIN,73389809,N,Y,42.1895332,-71.4114003
PAST SALE,August-18-2025,Single Family Residential,143 Oak St,Holliston,MA,01746,650000,3,1,Holliston,1755,23958,1957,,370,,Sold,,,https://www.redfin.com/MA/Holliston/143-Oak-St-01746/home/11603913,MLS PIN,73402266,N,Y,42.1863698,-71.4489948
PAST SALE,December-19-2025,Single Family Residential,32 Colonial Way,Holliston,MA,01746,487500,3,1,Holliston,1098,23958,1958,,444,,Sold,,,https://www.redfin.com/MA/Holliston/32-Colonial-Way-01746/home/11612471,MLS PIN,73445930,N,Y,42.2231109,-71.430377
PAST SALE,May-16-2025,Single Family Residential,25 High St,Holliston,MA,01746,642000,3,2,Holliston,1584,13939,1900,,405,,Sold,,,https://www.redfin.com/MA/Holliston/25-High-St-01746/home/11613720,MLS PIN,73357780,N,Y,42.2142853,-71.421054
PAST SALE,October-30-2025,Single Family Residential,199 Mohawk Path,Holliston,MA,01746,1375000,4,2.5,Highlands at Holliston,4700,47045,2014,,293,,Sold,,,https://www.redfin.com/MA/Holliston/199-Mohawk-Path-01746/home/50266361,MLS PIN,73425806,N,Y,42.2342864,-71.4157146
PAST SALE,September-4-2025,Single Family Residential,535 Prentice St,Holliston,MA,01746,940000,3,2,Holliston,2124,652529,1978,,443,,Sold,,,https://www.redfin.com/MA/Holliston/535-Prentice-St-01746/home/11605511,MLS PIN,73406242,N,Y,42.2057302,-71.4694325
PAST SALE,June-30-2025,Condo/Co-op,49 Windsor Dr #105,Holliston,MA,01746,293000,2,1,Holliston,851,,1970,,344,295,Sold,,,https://www.redfin.com/MA/Holliston/49-Windsor-Dr-01746/unit-105/home/11611986,MLS PIN,73360927,N,Y,42.2248708,-71.4260285
PAST SALE,May-28-2025,Single Family Residential,365 Highland St,Holliston,MA,01746,835000,4,2.5,Holliston,2617,40511,1999,,319,,Sold,,,https://www.redfin.com/MA/Holliston/365-Highland-St-01746/home/11611275,MLS PIN,73363157,N,Y,42.2206779,-71.453025
PAST SALE,January-9-2026,Single Family Residential,59 Turner Rd,Holliston,MA,01746,743800,3,2,Holliston,1960,22216,1956,,379,,Sold,,,https://www.redfin.com/MA/Holliston/59-Turner-Rd-01746/home/11614636,MLS PIN,73456212,N,Y,42.2296882,-71.4328883
PAST SALE,March-28-2025,Single Family Residential,192 Adams St,Holliston,MA,01746,855000,4,2,Holliston,2669,105851,1760,,320,,Sold,,,https://www.redfin.com/MA/Holliston/192-Adams-St-01746/home/11602943,MLS PIN,73328852,N,Y,42.1722492,-71.4826
PAST SALE,April-23-2025,Single Family Residential,78 Chamberlain St,Holliston,MA,01746,1599900,4,4.5,Holliston,3841,50896,2024,,417,,Sold,,,https://www.redfin.com/MA/Holliston/78-Chamberlain-St-01746/home/185283110,MLS PIN,73356883,N,Y,42.1991668,-71.460558
PAST SALE,,Single Family Residential,301 Willowgate Rise,Holliston,MA,01746,1080000,4,2.5,,2572,192971,1986,,420,,,,,https://www.redfin.com/MA/Holliston/301-Willowgate-Rise-01746/home/11604901,,,N,Y,42.1872549,-71.4059293
PAST SALE,November-25-2025,Single Family Residential,148 Union St,Holliston,MA,01746,1150000,3,2.5,Holliston,2700,12347,2025,,426,,Sold,,,https://www.redfin.com/MA/Holliston/148-Union-St-01746/home/193946917,MLS PIN,73359053,N,Y,42.1955404,-71.4292494
PAST SALE,April-28-2025,Townhouse,14 Sawyer Cir #14,Holliston,MA,01746,732000,32,2.5,Holliston,1700,,2024,,431,190,Sold,,,https://www.redfin.com/MA/Holliston/14-Sawyer-Cir-01746/unit-14/home/195538004,MLS PIN,73365182,N,Y,42.2156486,-71.4205207
PAST SALE,June-30-2025,Single Family Residential,1 Norfolk Ln,Holliston,MA,01746,1700000,4,3.5,"End of Norfolk Lane, last house on left",3346,108825,2004,,508,,Sold,,,https://www.redfin.com/MA/Holliston/1-Norfolk-Ln-01746/home/11604345,MLS PIN,73351271,N,Y,42.1841091,-71.4218215
PAST SALE,June-27-2025,Multi-Family (2-4 Unit),312-312A S Main St,Hopedale,MA,01747,700000,4,3,Hopedale,2758,19998,1949,,254,,Sold,,,https://www.redfin.com/MA/Hopedale/312-312A-S-Main-St-01747/home/195601626,MLS PIN,73369467,N,Y,42.1106104,-71.5072021
PAST SALE,May-19-2025,Single Family Residential,229 S Main St,Hopedale,MA,01747,500000,3,1,Hopedale,1334,76796,1950,,375,,Sold,,,https://www.redfin.com/MA/Hopedale/229-S-Main-St-01747/home/16524453,MLS PIN,73359161,N,Y,42.1179268,-71.5125575
PAST SALE,May-29-2025,Single Family Residential,29 Hammond Rd,Hopedale,MA,01747,715000,4,2.5,Hopedale,2886,21893,1986,,248,,Sold,,,https://www.redfin.com/MA/Hopedale/29-Hammond-Rd-01747/home/16524804,MLS PIN,73357936,N,Y,42.124956,-71.5456153
PAST SALE,September-8-2025,Townhouse,142 Laurelwood Dr #142,Hopedale,MA,01747,425000,2,1.5,Hopedale,1620,,1985,,262,445,Sold,,,https://www.redfin.com/MA/Hopedale/142-Laurelwood-Dr-01747/unit-142/home/77522027,MLS PIN,73393300,N,Y,42.1151771,-71.5326164
PAST SALE,August-11-2025,Condo/Co-op,192 Laurelwood Dr #192,Hopedale,MA,01747,430000,2,2,Hopedale,1276,,1986,,337,445,Sold,,,https://www.redfin.com/MA/Hopedale/192-Laurelwood-Dr-01747/unit-192/home/196284422,MLS PIN,73400669,N,Y,42.1148368,-71.5318492
PAST SALE,May-19-2025,Single Family Residential,229 S Main St,Hopedale,MA,01747,500000,3,1,Hopedale,1334,76796,1950,,375,,Sold,,,https://www.redfin.com/MA/Hopedale/229-S-Main-St-01747/home/16524453,MLS PIN,73359161,N,Y,42.1179268,-71.5125575
PAST SALE,July-1-2025,Single Family Residential,3 Emerson Way,Hopkinton,MA,01748,1280000,4,3,Emerson Woods,4766,53095,2001,,269,,Sold,,,https://www.redfin.com/MA/Hopkinton/3-Emerson-Way-01748/home/8536718,MLS PIN,73374572,N,Y,42.2210818,-71.4691044
PAST SALE,August-26-2025,Single Family Residential,39 Blueberry Ln,Hopkinton,MA,01748,1185000,4,2.5,Hopkinton,3000,50765,1993,,395,,Sold,,,https://www.redfin.com/MA/Hopkinton/39-Blueberry-Ln-01748/home/8559518,MLS PIN,73396377,N,Y,42.2191136,-71.5097822
PAST SALE,June-9-2025,Condo/Co-op,16 Waterville Ln #16,Hopkinton,MA,01748,929000,2,2.5,Hopkinton,2354,,2025,,395,476,Sold,,,https://www.redfin.com/MA/Hopkinton/16-Waterville-Ln-01748/unit-16/home/196188411,MLS PIN,73396778,N,Y,42.2513322,-71.509774
